#node	EN	LPP	QT
N4328	127.0	0.999918932463771	0.5089576749711086
N4329	202.0	0.4379126891364107	0.34573070507954173
N4330	293.0	0.5348094561893526	0.35112283094629754
N4331	60.0	0.8442930118712432	0.4365880156494818
N4332	189.0	0.9999999999463013	0.5708321126795614
N4333	128.0	0.9999999999999922	0.6735853726522926
N4334	240.33304405398522	1.0	0.7579077137407018
N4335	238.15991688311692	1.0	0.8152471698305055
N4336	200.71402279371216	0.998406073967968	0.44934722875014865
N4337	206.65641810146718	0.9539194724416429	0.40860339807379276
N4338	174.99099427740381	0.5636669915401308	0.3599825836948189
N4339	188.4989285045733	0.7497172419184951	0.3794422700343801
N4340	109.0	0.9999999999363939	0.6445056913997783
N4341	313.0	1.0	0.9293664136522548
N4342	312.0	1.0	0.774815633435044
N4343	312.0	0.9996792063789994	0.4368364463833163
N4344	316.0	0.9999999999991847	0.5318438251181258
N4345	292.0	1.0	0.8879838760422233
N4346	318.0	1.0	0.5905821656571031
N4347	312.0	1.0	0.6896682257223227
N4348	323.0	0.9991868715611983	0.4266872579102595
N4349	332.0	0.9713356615098896	0.39884604206428725
N4350	311.0	1.0	0.9438694022401842
N4351	271.0	0.999999999992486	0.5387423289479967
N4352	297.0	1.0	0.9700828538420521
N4353	311.0	0.9999999985892475	0.502755263207802
N4354	309.0	0.999999987968255	0.5072978083456038
N4355	322.0	0.9999999999822591	0.5198404517226084
N4356	325.0	1.0	0.9676159921065218
N4357	320.0	1.0	0.5689277360192511
N4358	312.0	1.0	0.6646568003531369
N4359	328.0	1.0	0.8467589209023405
N4360	340.0	1.0	0.8518565334676532
N4361	324.0	1.0	0.7173959400658563
N4362	328.0	1.0	0.7309343080387845
N4363	293.0	1.0	0.8933074131253378
N4364	326.0	0.9773204496187629	0.4146370558724962
N4365	338.0	0.9949745218445805	0.41066620582086855
N4366	301.0	1.0	0.9373670522775317
N4367	302.0	0.9804739724249252	0.4036918108556427
N4368	315.0	1.0	0.7641874686618816
N4369	324.0	0.9991955958870481	0.42754360004157405
N4370	239.0	1.0	0.9843761265048477
N4371	200.0	0.49595944545846615	0.4141832894488222
N4372	273.0	1.0	0.9783041393015443
N4373	274.0	1.0	0.8391647309855039
N4374	307.0	1.0	0.9363220680295943
N4375	317.0	0.9995816202486867	0.4514732020517974
N4376	216.0	1.0	0.6414627874822627
N4377	303.0	1.0	0.6852754920587656
N4378	313.0	1.0	0.8853154743639444
N4379	277.0	0.9999999999997004	0.5518049399579908
N4380	345.0	1.0	0.9698412421387584
N4381	334.0	1.0	0.7847708413541784
N4382	345.0	1.0	0.750064471466699
N4383	315.9998961362691	1.0	0.9147436343622857
N4384	318.0	1.0	0.9311508858272775
N4385	124.78338981302126	0.9999992933043647	0.5561027287139787
N4386	285.0	1.0	0.8526811196829004
N4387	294.0	1.0	0.7224938150787095
N4388	326.0	0.7201198372978185	0.39548894708264937
N4389	287.0	1.0	0.861161196374359
N4390	280.0	1.0	0.9459188345343167
N4391	287.0	1.0	0.8210797119445619
N4392	301.0	0.6669677510587071	0.3622044912449194
N4393	215.0	0.9998836149772063	0.4688298855533852
N4394	243.0	1.0	0.7888311811816541
N4395	239.0	0.9999759817721386	0.47834630160741226
N4396	253.0	1.0	0.9378014070140647
N4397	302.0	1.0	0.7903548589200661
N4398	307.0	0.9997846572233952	0.44599847946887705
N4399	265.0	1.0	0.6720014736534368
N4400	255.0	1.0	0.8116607586264586
N4401	232.0	0.9999999999999944	0.5888075263212995
N4402	246.0	1.0	0.8603979589126394
N4403	243.0	0.9999999999376465	0.5414542554038314
N4404	312.0	1.0	0.6920010333911043
N4405	298.0	1.0	0.9103545087893856
N4406	273.0	1.0	0.9154456507455223
N4407	251.0	0.999999999998468	0.5536637614349256
N4408	219.0	1.0	0.9234034451755422
N4409	285.0	0.9999999988319099	0.5125982177762085
N4410	142.0	0.9632973499130691	0.46278630208369115
N4411	169.0	1.0	0.8091326622564416
N4412	246.0	0.9483083474649243	0.40575145067251434
N4413	284.0	1.0	0.6311729559421212
N4414	253.0	0.996511000208436	0.42801129800034093
N4415	277.0	0.9999429321049783	0.4566005184525851
N4416	325.0	0.9844787962265892	0.4070188853032144
N4417	288.0	0.999543859674738	0.4423474130323405
N4418	298.0	0.9999776857955769	0.45524345054645965
N4419	229.99994642665808	1.0	0.7643065831787653
N4420	286.49989285331617	1.0	0.8955522129045391
N4421	296.0	1.0	0.7054179031151095
N4422	293.0	1.0	0.6105028373901698
N4423	293.0	0.9999972119079701	0.4794465866601242
N4424	296.0	1.0	0.9290540540540541
N4425	299.9998896734333	1.0	0.9712898423418574
N4426	258.0	1.0	0.7098451055102303
N4427	267.0	1.0	0.6694725318317608
N4428	281.0	1.0	0.9213605350438486
N4429	276.99999999999994	1.0	0.9931799769365813
N4430	284.0	1.0	0.8264837305042522
N4431	314.0	0.45467640489689576	0.36460554397613426
N4432	280.0	1.0	0.8944292682568794
N4433	276.0	1.0	0.9890872515902001
N4434	296.0	1.0	0.9780057569569177
N4435	303.0	1.0	0.7413984366874597
N4436	300.0	1.0	0.657297155674574
N4437	318.0	0.9996124594919763	0.43539050548247327
N4438	329.99921568627457	1.0	0.5616220979312808
N4439	320.0	0.9806715588001356	0.41035590385809695
N4440	308.0	1.0	0.9741817266758609
N4441	330.0	0.9999831948445923	0.4534393427994557
N4442	347.0	1.0	0.7492975493958951
N4443	341.0	1.0	0.6968500931627705
N4444	348.0	1.0	0.8392886140760719
N4445	345.0	0.9999979445125835	0.4603147637246652
N4446	363.0	1.0	0.5813847765158712
N4447	353.0	1.0	0.8249941875218012
N4448	355.0	1.0	0.5949235274860163
N4449	364.0	1.0	0.8643129427682921
N4450	358.0	0.6505548837910405	0.3884651899920649
N4451	210.0	0.9999999959518283	0.5352210988884893
N4452	211.0	0.9986968138666393	0.44591639645270464
N4453	148.0	1.0	0.8716134390521312
N4454	159.0	1.0	0.8503455720678895
N4455	169.0	0.9999986027968341	0.5216704363720713
N4456	300.0	1.0	0.8610945978704462
N4457	293.0	1.0	0.9212024591642033
N4458	289.0	1.0	0.8081268085354343
N4459	265.0	1.0	0.9712819483046788
N4460	249.0	0.9963479847769844	0.4683350791711266
N4461	257.0	1.0	0.770462799143096
N4462	291.0	0.997423201580136	0.46489903224427137
N4463	357.0	1.0	0.7048780341759527
N4464	360.0	1.0	0.6867185693446929
N4465	344.0	0.9999999999999417	0.5362669400593298
N4466	353.0	0.9999999999999963	0.5400936920405215
N4467	360.0	1.0	0.5814133708560008
N4468	315.0	1.0	0.8937191638098073
N4469	362.0	0.9999999999999908	0.5353594043240975
N4470	366.0	0.9999999999999869	0.5314179603846036
N4471	358.0	1.0	0.8093472718136567
N4472	370.0	0.9724563907307909	0.423810634779374
N4473	302.0	1.0	0.933815892764991
N4474	320.0	1.0	0.5971638170937195
N4475	326.0	0.9910632084178788	0.4116325345712324
N4476	333.0	1.0	0.6536889074444105
N4477	320.0	1.0	0.6487500966819708
N4478	305.0	1.0	0.8274092484213458
N4479	312.0	1.0	0.9619199497718784
N4480	248.0	0.9999999999620738	0.5411906636804207
N4481	274.0	0.9999999999999624	0.5632765439158312
N4482	277.0	0.993462006166767	0.48317608399177947
N4483	282.0	1.0	0.5873662770770905
N4484	306.0	1.0	0.9445673701441096
N4485	258.0	0.9999999973017254	0.5179896053716838
N4486	278.0	0.6898237354495432	0.3781962730371223
N4487	264.0	0.9999999996837083	0.5304063006176863
N4488	315.0	1.0	0.7736848698580626
N4489	303.0	1.0	0.8447889170012075
N4490	318.0	0.9999975980002824	0.47549386560650475
N4491	251.0	1.0	0.6795590970645374
N4492	175.0	0.9862806978743712	0.4321037206438785
N4493	146.0	1.0	0.9178096806770831
N4494	199.0	0.692511445477535	0.37897896914573165
N4495	227.0	1.0	0.6512036580265406
N4496	118.0	1.0	0.771632712980451
N4497	169.0	1.0	0.8734199548879984
N4498	214.0	1.0	0.7727658825104536
N4499	205.0	1.0	0.8894981836994206
N4500	142.0	0.999999973224117	0.5665016982818543
N4501	303.0	1.0	0.8772393105963014
N4502	100.0	1.0	0.8452057426121017
N4503	288.0	1.0	0.9119156763754989
N4504	191.0	1.0	0.7613518763214648
N4505	302.57142857142856	1.0	0.9953535647865003
N4506	301.16666666666663	1.0	0.7803839532797779
N4507	248.0	1.0	0.7716838937054445
N4508	94.74390691164027	0.7425507917528601	0.3931393676147177
N4509	2.49905171266519	0.3781157866860874	0.3999564541596821
N4510	161.67786624043407	1.0	0.8574083202238655
N4511	199.95050991953318	0.8083763479011972	0.4305497663037967
N4512	282.74984999978403	0.9999999999999892	0.5602796429311326
N4513	291.333211319196	0.9999997558130037	0.48489863196582267
N4514	170.0	1.0	0.8634975763964935
N4515	191.0	0.9999346906560524	0.4910210266865226
N4516	305.0	1.0	0.6195482025652911
N4517	297.0	1.0	0.6221669522489828
N4518	165.0	1.0	0.7319433860065413
N4519	244.0	0.9999996269967326	0.496928016198637
N4520	304.0	1.0	0.9619639192573469
N4521	313.0	1.0	0.8037019434867206
N4522	289.0	1.0	0.9187376144525117
N4523	312.0	1.0	0.778954118497366
N4524	356.0	0.9999971887607843	0.45700008504137896
N4525	364.0	0.9308231679768331	0.4047822509767629
N4526	337.0	1.0	0.5859420414278654
N4527	335.0	0.999999998353387	0.49592786971411906
N4528	240.0	1.0	0.9667032773103392
N4529	255.66656283528883	0.9999809701316413	0.46951729259498515
N4530	108.0	1.0	0.7384262020203423
N4531	302.0	1.0	0.5871405901812479
N4532	276.0	0.534855625148565	0.3805862148289126
N4533	74.0	0.8437709849410745	0.4360461288876204
N4534	81.0	0.9999999909372341	0.6522345651629107
N4535	328.0	1.0	0.897726407960758
N4536	325.0	0.9999999857824039	0.490087705619027
N4537	326.0	1.0	0.8424874696116486
N4538	328.0	1.0	0.591719969588237
N4539	341.00000000000006	1.0	0.9637411686001699
N4540	164.0	1.0	0.759270777058001
N4541	70.32959199446694	0.7283921061883354	0.40605137317363277
N4542	65.24734667395816	0.8016122735120131	0.41869121191362707
N4543	135.9995198819635	0.7225469154826184	0.3853313265236504
N4544	198.0	1.0	0.8421001762028663
N4545	296.0	1.0	0.7856608589489551
N4546	282.0	1.0	1.0
N4547	274.0	0.9999999999991632	0.5478157983364269
N4548	326.0	0.9006852143844024	0.3893722872168485
N4549	318.0	1.0	0.9424626160747345
N4550	277.0	1.0	0.9678010162619405
N4551	300.0	1.0	0.9065604492393362
N4552	309.0	1.0	0.7520142600005895
N4553	338.0	1.0	0.6960704877247459
N4554	323.0	0.8973517159832752	0.38076949273884453
N4555	283.0	1.0	0.9530372458771355
N4556	281.0	0.9999999999821925	0.5499179858342829
N4557	285.0	0.9972994741300463	0.42310918893867294
N4558	201.0	1.0	0.6736083542459192
N4559	341.0	1.0	0.7512674526773131
N4560	258.0	1.0	0.892567696547121
N4561	310.0	0.9676959097811735	0.3966832873775869
N4562	347.0	0.9935499682768463	0.40787621888261416
N4563	263.0	1.0	0.6980231088155163
N4564	164.0	1.0	0.829397989895843
N4565	167.0	1.0	0.9900199600798405
N4566	165.00000000000003	0.8835289192374306	0.39981863306605575
N4567	197.0	1.0	0.9870586266525353
N4568	194.0	0.9999954015657844	0.5000779180496618
N4569	212.0	0.6329147795752441	0.3891524893262173
N4570	202.0	1.0	0.9653465315853823
N4571	202.0	1.0	0.799505345720972
N4572	170.49143918337046	0.9997648199216609	0.4750658410355687
N4573	162.99319055723146	0.850129908708721	0.39267087108794135
N4574	173.67001225762507	1.0	0.9044285050684976
N4575	183.0774478153787	1.0	0.6572615300029433
N4576	180.07542389959463	0.6475787824378045	0.37067277463486203
N4577	185.37432231040663	0.8421963138335261	0.3899614334436633
N4578	345.0	1.0	0.8077068374403124
N4579	371.0	0.9999183518826997	0.4361614024980589
N4580	312.0	0.8468601734818323	0.38057391652498695
N4581	328.0	1.0	0.6703395971521696
N4582	184.0	0.2247291372521394	0.3239674971417348
N4583	26.98910888033339	0.7242604784662575	0.44446671539112753
N4584	27.988676804037155	0.6113108901625525	0.4107108650789315
N4585	349.0	0.9993634931005803	0.4251920754948815
N4586	345.0	0.9999999730323209	0.486005233887594
N4587	320.0	1.0	0.8332318020734253
N4588	329.0	0.9999999997594675	0.5081818598688272
N4589	288.0	1.0	0.7874803515313216
N4590	298.0	1.0	0.6772795805648925
N4591	252.0	1.0	0.9920612157742152
N4592	315.0	1.0	0.9075536650488655
N4593	300.0	1.0	0.6666932189554635
N4594	266.0	1.0	0.7196900906418586
N4595	94.0	1.0	0.8069329384793231
N4596	334.0	1.0	0.9201824755536485
N4597	341.0	1.0	0.6980049290807853
N4598	326.0	1.0	0.5756037137526708
N4599	322.0	1.0	0.9801225400234219
N4600	328.0	1.0	0.8293922309658053
N4601	277.0	0.9716935560751758	0.4178749668167192
N4602	331.0	1.0	0.66260396873541
N4603	247.0	0.7887912220882857	0.3747950706950935
N4604	344.0	0.999999998601011	0.4946567522947853
N4605	336.0	1.0	0.6490639180977369
N4606	161.7634973302376	0.41805823169588757	0.35968058458924557
N4607	82.99041524525722	1.0	1.0
N4608	329.0	1.0	0.9031662100683496
N4609	318.0	1.0	0.7904513603021888
N4610	295.0	0.9999203699336209	0.45422070666188014
N4611	324.0	0.996642635805568	0.41565135359689215
N4612	357.0	0.9058908839446312	0.3917201257423734
N4613	334.0	0.9998800713106571	0.4398909527835031
N4614	353.0	0.9561090392174475	0.38877610303480103
N4615	324.0	1.0	0.628976671258247
N4616	360.0	1.0	0.69371794326488
N4617	244.0	1.0	0.9713126700349787
N4618	302.0	0.9999999999996966	0.544002119554824
N4619	306.0	1.0	0.930937687191705
N4620	319.0	1.0	0.8201134057524582
N4621	310.0	1.0	0.6275080229252792
N4622	299.0	1.0	0.9727982162764772
N4623	270.0	1.0	0.9297367220589449
N4624	321.0	0.9999999952502797	0.4944392548128334
N4625	292.0	1.0	0.9248282355342475
N4626	312.0	1.0	0.8318863950445223
N4627	312.0	0.9817756496150134	0.41824809594546236
N4628	352.0	1.0	0.5532938840973877
N4629	334.0	0.03590872136294702	0.40411738498585936
N4630	3.9818237078356375	0.4462225077788327	0.5010477489514366
N4631	3.9858337091969904	0.5344461366925368	0.5011849525852295
N4632	2.989585469443615	0.6649037617567213	0.6658974895493471
N4633	10.892836562327274	0.40548782744188877	0.3994035500022686
N4634	32.970941113684354	0.9999999998539328	0.8819833641095464
N4635	33.69921485917402	0.7519388014125552	0.4551011588764271
N4636	0.9996942207726022	0.6665826764094759	1.0
N4637	48.9886039781361	0.8366626379623189	0.4489072017655621
N4638	48.5	0.9999999999615999	0.8041237113402062
N4639	44.99990959226109	0.3999845070853083	0.35039797666765476
N4640	2.9997791726393257	0.666634212318315	0.6666478727068483
N4641	56.49297162462002	0.45348537946417755	0.36212377477313196
N4642	2.999771057205754	0.6666611694123995	0.6666752046997017
N4643	46.99881517857962	0.7214603447887767	0.41489461524561266
N4644	126.0	1.0	0.9771521026373393
N4645	145.0	1.0	0.9765339681602955
N4646	10.748877262268358	0.9297661792761338	0.6356458535569608
N4647	128.0	1.0	0.9969229789824108
N4648	4.997357295107321	0.932239769740865	0.8000541377699208
N4649	26.24699596385851	0.9655248122207021	0.5523443499294249
N4650	80.0	1.0	0.9250056935402104
N4651	17.996326584961043	0.8695363308589852	0.5555521406967198
N4652	17.998691848048853	0.7882897928783991	0.49997445599229406
N4653	10.998808536401551	0.5990661281386596	0.45454952211375615
N4654	24.73484309501958	0.9819719331477759	0.6044236134238211
N4655	12.999132744815263	0.6386059349673657	0.4615182704793082
N4656	54.0121884326589	0.332357879690159	0.42401944124700086
N4657	87.0	0.5087897852341517	0.3744971686372496
N4658	111.0	1.0	0.7693500183646151
N4659	117.0	1.0	1.0
N4660	130.0	0.30002804995999943	0.33549892318654445
N4661	134.0	1.0	0.9419164176002978
N4662	123.0	1.0	0.787849318675885
N4663	123.0	1.0	0.9848723214444169
N4664	119.0	0.9999999789792489	0.5893702024516855
N4665	114.0	1.0	0.8513492811046753
N4666	142.0	0.308577316760068	0.3397002666219447
N4667	98.0	0.9999999991329483	0.6417751126871549
N4668	111.0	1.0	0.8429723657550622
N4669	119.0	1.0	0.8291644433895606
N4670	109.0	1.0	0.8410767143711216
N4671	115.0	0.9999979895372052	0.5554555284504005
N4672	138.0	0.4229303910190772	0.34593030547177295
N4673	187.99978322620268	0.813809737440031	0.38356483521324974
N4674	314.0	1.0	0.9262248211828106
N4675	322.0	1.0	0.5938945400897504
N4676	315.0	0.9756869670877282	0.4008642760335085
N4677	316.0	1.0	0.9968354430379747
N4678	335.0	1.0	0.9592439672738615
N4679	337.0	0.9889125577665608	0.4053358104597474
N4680	329.0	0.9139384250369709	0.39155675159805736
N4681	335.0	1.0	0.9756229021952139
N4682	337.0	1.0	0.5843823549456726
N4683	350.0	1.0	0.8391700148510811
N4684	200.0	1.0	1.0
N4685	264.0	0.5997580402725113	0.3598995925049367
N4686	268.0	0.9455219689464777	0.40148956640994465
N4687	91.0	0.9999999999918633	0.690670387354508
N4688	120.0	0.32461915432834376	0.34636154986777085
N4689	225.66590854193714	1.0	0.6351170859670875
N4690	215.4992525453387	0.4164285370255842	0.3710708475152459
N4691	185.59012219628391	0.9999999999990318	0.5931153539944778
N4692	198.6037029052958	0.5011734332292608	0.3588800378445136
N4693	179.9965636979961	0.9109530527628692	0.40320762012734823
N4694	185.49492078402963	0.5574126322943146	0.35808466346459206
N4695	168.0	1.0	0.8949762379444198
N4696	308.0	0.9999999999999793	0.54919341415281
N4697	309.0	0.9999912265304379	0.4586523467920521
N4698	290.0	1.0	0.8703774466598778
N4699	323.0	1.0	0.6001725181678018
N4700	314.0	1.0	0.8092031059158682
N4701	322.0	1.0	0.7427519772718285
N4702	315.0	1.0	0.8606634758675353
N4703	324.0	0.9999999999925347	0.5208056599068918
N4704	335.0	0.6011358804256254	0.4076143861666467
N4705	302.0	0.9139805811681806	0.38943104395922773
N4706	272.0	1.0	0.998036661495734
N4707	268.0	1.0	0.8455564109027782
N4708	318.0	1.0	0.8269412019130824
N4709	340.0	0.9639452802904656	0.3925584819190579
N4710	295.0	1.0	0.7362252913841991
N4711	312.0	0.999416819442378	0.4306784035102642
N4712	321.0	0.9999999796118282	0.4877143348246365
N4713	309.0	1.0	0.8792224907509111
N4714	324.0	1.0	0.7718978920302485
N4715	329.0	0.9999999999999627	0.5388139827852179
N4716	335.0	1.0	0.9012608418016917
N4717	322.0	1.0	0.7900437860576325
N4718	333.0	0.9999999995614763	0.5033263643518853
N4719	333.0	0.9998296033829466	0.4362091775385176
N4720	337.0	1.0	0.7219753731976285
N4721	309.0	1.0	0.9128200771585115
N4722	308.0	1.0	0.949526663532054
N4723	319.0	1.0	0.6421254150404588
N4724	315.0	1.0	0.6643031525135148
N4725	336.0	0.9999999999996991	0.5292060273035175
N4726	303.0	1.0	0.7489727151326103
N4727	290.0	1.0	0.6921588549409614
N4728	295.0	1.0	0.8677997006944961
N4729	270.0	1.0	0.7100112664812731
N4730	305.0	1.0	0.769904795987747
N4731	311.0	1.0	0.6530301719958302
N4732	312.0	0.9999999999999992	0.5587796448784444
N4733	204.0	0.999999999649388	0.5510448032662327
N4734	294.0	1.0	0.6221097070097374
N4735	315.0	1.0	0.6627741490407214
N4736	331.0	1.0	0.6646788435028251
N4737	210.0	1.0	0.8874749936039598
N4738	298.0	1.0	0.6981645190764943
N4739	313.0	0.9999999999998298	0.5388200393929434
N4740	274.0	1.0	0.885854441450421
N4741	140.0	0.9973966341642113	0.4625625315842284
N4742	269.0	0.6856723235754217	0.3638476643034273
N4743	329.0	0.999995701146181	0.45980168093349993
N4744	313.0	1.0	0.858246755676798
N4745	312.99999999999994	0.9999999999997726	0.5414201766588806
N4746	103.22901862323685	0.7940450206131081	0.4744395807313763
N4747	269.0	0.9985977303500027	0.4369359382418873
N4748	330.0	1.0	0.6796099320737529
N4749	334.0	0.38025090010244617	0.3384820929316875
N4750	311.0	0.9097005509878078	0.3940882575027186
N4751	235.0	0.9984877829277564	0.44285737926936847
N4752	267.0	1.0	0.9813348566883192
N4753	297.0	1.0	0.9316602007152777
N4754	298.0	0.8230935305037405	0.44408016476155293
N4755	267.0	0.9995561807288236	0.44190945014657046
N4756	244.0	1.0	0.9464396950705773
N4757	243.0	1.0	0.9594560317680874
N4758	231.0	1.0	0.7765456228605528
N4759	249.0	1.0	0.9959839357429718
N4760	241.0	1.0	0.9005830829640121
N4761	261.0	0.9993876430181399	0.4587221190512039
N4762	132.0	0.446839912742187	0.39421511900686124
N4763	229.0	1.0	0.6631510039725665
N4764	269.0	1.0	0.8628698527756304
N4765	262.0	1.0	0.6028478920953172
N4766	255.0	1.0	0.692018460841201
N4767	260.0	1.0	0.7918902703552496
N4768	295.0	0.9999999999995144	0.5411029953025099
N4769	308.0	0.9999999997825479	0.5155531329653481
N4770	293.0	1.0	0.955968681839014
N4771	298.0	1.0	0.9172494491587228
N4772	279.0	1.0	0.6880056765222594
N4773	246.0	0.9999999999999986	0.5847561260432321
N4774	272.0	1.0	0.9479039140210771
N4775	264.0	1.0	0.9110499628497851
N4776	301.0	1.0	0.5918956146920444
N4777	299.0	1.0	0.9130838840904902
N4778	307.0	1.0	0.7691958842073752
N4779	324.0	1.0	0.5608838140732408
N4780	250.0	0.9999999989585565	0.524
N4781	300.0	0.9999999999998672	0.5446552794203973
N4782	296.0	1.0	0.7180190905186917
N4783	286.0	0.9996201258681121	0.4424662966910498
N4784	319.0	0.43003423653569606	0.36209833229309624
N4785	303.9999933459022	1.0	0.6141902390024849
N4786	322.9999907581975	0.8749768747706846	0.3921027227910474
N4787	319.99985515643124	0.9999999776016524	0.4875471140634489
N4788	324.0	1.0	0.9830261468706643
N4789	344.0	1.0	0.9225548100541716
N4790	328.49999999999994	1.0	0.602744145198801
N4791	327.49999999999994	1.0	0.9007633912551751
N4792	353.0	0.9920555978265279	0.4249033175881499
N4793	354.0	1.0	0.8811493644776448
N4794	336.0	1.0	0.843360138417926
N4795	358.0	0.9999999987864853	0.49714594163343817
N4796	356.0	1.0	0.7288730667251141
N4797	339.0	1.0	0.7211220058788309
N4798	344.0	1.0	0.7561807152893361
N4799	316.0	0.9999999999999906	0.5510170500800745
N4800	350.0	0.9987293228424368	0.42611348588386777
N4801	351.0	1.0	0.7050131147909935
N4802	362.0	1.0	0.685699157776979
N4803	357.0	1.0	0.7757796806186893
N4804	191.0	1.0	0.9278014081652203
N4805	126.0	0.9999995023312969	0.5632694215345883
N4806	184.0	1.0	0.8683351951909246
N4807	198.0	1.0	0.9135254053742433
N4808	155.0	0.999999999998806	0.6161851380965956
N4809	160.0	0.9999646957624984	0.49749749700733065
N4810	300.0	0.9999999944316817	0.5153373682981918
N4811	292.0	1.0	0.9842276627071819
N4812	287.0	1.0	0.6198098753976643
N4813	267.0	1.0	0.9692766302099993
N4814	216.0	1.0	0.8563556784078317
N4815	258.0	1.0	0.9596989861292309
N4816	299.99988180467375	1.0	0.798856408485085
N4817	292.0	0.9999998802136036	0.5067939276664358
N4818	340.0	0.9999999999999097	0.5323126421700201
N4819	349.0	1.0	0.8331147634960862
N4820	349.0	0.9999999999994371	0.5237849068769377
N4821	330.0	1.0	0.8479758509642682
N4822	337.0	1.0	0.5954298750624412
N4823	354.0	1.0	0.7219536651997129
N4824	362.0	0.9946419393894962	0.4474819244665281
N4825	309.0	1.0	0.7612451456241388
N4826	305.0	1.0	0.8889632119978055
N4827	347.0	1.0	0.7745197258268541
N4828	349.0	1.0	0.7222874581326562
N4829	341.0	0.9151400324408258	0.38197648326337724
N4830	336.0	1.0	0.8256745061871317
N4831	330.0	1.0	0.6505607509449155
N4832	355.0	0.9945827261666037	0.41205915306601226
N4833	361.0	1.0	0.6075575137140137
N4834	373.0	0.9994326610107482	0.4321946929418754
N4835	300.0	1.0	0.8764610894624909
N4836	324.0	1.0	0.9099280721926356
N4837	326.0	1.0	0.8208449761228855
N4838	324.0	1.0	0.913761496910392
N4839	329.0	1.0	0.9620784833335462
N4840	332.0	1.0	0.5699922247264113
N4841	320.5	1.0	0.6707649597853249
N4842	282.0	1.0	0.7944378587570011
N4843	257.0	0.999999999999369	0.555211634669623
N4844	270.0	1.0	0.8421367456368656
N4845	264.0	1.0	0.7453460949015343
N4846	285.0	1.0	0.6970644148552531
N4847	325.0	1.0	0.687602202666928
N4848	230.0	1.0	0.7923445476033776
N4849	228.0	1.0	0.9361617675768047
N4850	269.0	1.0	0.8130161207165382
N4851	252.0	1.0	0.8204897400931666
N4852	267.0	1.0	0.8277003811013579
N4853	293.0	0.9999999999905672	0.5302245334641387
N4854	303.0	1.0	0.8575928532428199
N4855	254.0	1.0	0.7825319076936322
N4856	266.0	0.999851661046922	0.45823572084852443
N4857	319.0	0.018709046649716555	0.385416228704113
N4858	250.0	1.0	0.742926743628702
N4859	169.0	0.1035111557108788	0.39306969805636816
N4860	149.0	1.0	0.9075149897874266
N4861	203.0	0.6458412313856836	0.36610704175949266
N4862	131.0	1.0	0.6921831005985569
N4863	139.0	1.0	0.8778688664331853
N4864	197.0	0.8039547879586264	0.3874114634645776
N4865	162.0	0.6473339008056249	0.3741121237425608
N4866	148.0	0.23784695008582166	0.3548290440838763
N4867	115.0	0.16631261984600557	0.3278042186870189
N4868	317.0	1.0	0.7740559387008944
N4869	118.0	0.9999986368399416	0.5556828377857383
N4870	13.0	0.904746063428698	0.6153846153846154
N4871	300.49975875493345	1.0	0.9206874769393514
N4872	251.0	1.0	0.9960154434217607
N4873	83.48993984604704	0.3633000321654937	0.34131837104100365
N4874	72.49227435666982	0.3492281596160384	0.3379301993054964
N4875	1.999270030175542	0.41658298550301537	0.4999300946420972
N4876	1.4998873873873872	0.7847903694904071	1.0
N4877	91.46682494248701	0.9999999999999538	0.7250640438616229
N4878	109.79802225789446	0.7002303218228273	0.4020973596927913
N4879	192.37464265857864	0.999999999928251	0.5707244338359303
N4880	277.9981738378934	1.0	0.9964028540684475
N4881	283.99927219281216	1.0	0.768187095777482
N4882	127.5	0.7043866675190096	0.38702550003481734
N4883	161.0	1.0	0.9876036701596086
N4884	139.0	0.9999999980920509	0.5876883702643957
N4885	288.0	0.9999999998550899	0.5209064035684049
N4886	278.0	1.0	0.6073759184506122
N4887	185.0	1.0	0.9314285924126539
N4888	232.0	1.0	0.6307627762300109
N4889	313.0	0.9999999999999317	0.5421680549587288
N4890	313.0	0.7180855793598189	0.4197912592401217
N4891	322.0	1.0	0.8547069542512815
N4892	310.0	0.7752003182934561	0.3754020313731902
N4893	302.0	1.0	0.7200756682149487
N4894	305.0	0.9997048832116262	0.43875142356547364
N4895	282.0	0.9999733915808207	0.4715494417687926
N4896	209.0	1.0	0.6544435495579968
N4897	107.0	0.968091577590247	0.4608813161228386
N4898	267.0	0.6569719658062289	0.3635393906026283
N4899	284.0	0.9999999999999984	0.5679169999501549
N4900	330.0	0.9999999999999994	0.5530201645744673
N4901	251.9998800959232	0.5729378554897109	0.38295003332736116
N4902	285.0	1.0	0.9683912251768465
N4903	252.0	1.0	0.935828508553913
N4904	189.0	1.0	0.8469365340429419
N4905	312.0	0.9998726312564007	0.4419209614997011
N4906	309.0	1.0	0.8222623433197715
N4907	71.0	0.762501090124234	0.4234910188528368
N4908	325.0	1.0	0.7115043741800442
N4909	320.0	1.0	0.9243717801380671
N4910	322.0	0.9999999981647721	0.5038254250533161
N4911	53.99250425771662	0.6119131384125774	0.3888656660366449
N4912	199.0	1.0	0.8450450020680073
N4913	286.0	0.999983453731347	0.46661149628730664
N4914	358.0	1.0	0.7489116066421109
N4915	343.0	0.845192605565363	0.3856953400075281
N4916	324.0	1.0	0.7323356887954023
N4917	314.0	0.9986845890010816	0.43139552503475986
N4918	320.0	0.9556479784739266	0.392004316323855
N4919	325.0	0.9962131889926186	0.4158141822890977
N4920	265.0	1.0	0.9253720127903586
