G000407605	RS_GCF_000407605.1
G000409565	RS_GCF_000409565.1
G000409775	RS_GCF_000409775.1
G000409815	RS_GCF_000409815.1
G000410175	RS_GCF_000410175.1
G000410215	RS_GCF_000410215.1
G000410435	GB_GCA_000410435.1
G000410475	RS_GCF_000410475.1
G000410635	RS_GCF_000410635.1
G000410815	RS_GCF_000410815.1
G000410875	RS_GCF_000410875.1
G000411115	RS_GCF_000411115.1
G000411135	RS_GCF_000411135.1
G000411155	RS_GCF_000411155.1
G000411295	RS_GCF_000411295.1
G000411355	RS_GCF_000411355.1
G000411375	RS_GCF_000411375.1
G000411515	RS_GCF_000411515.1
G000411555	RS_GCF_000411555.1
G000411915	RS_GCF_000411915.1
G000412185	RS_GCF_000412185.1
G000412695	RS_GCF_000412695.1
G000412995	RS_GCF_000412995.1
G000413015	RS_GCF_000413015.1
G000413035	RS_GCF_000413035.1
G000413055	RS_GCF_000413055.1
G000413315	RS_GCF_000413315.1
G000413415	RS_GCF_000413415.1
G000414175	RS_GCF_000414175.1
G000414195	RS_GCF_000414195.1
G000414445	RS_GCF_000414445.1
G000414465	RS_GCF_000414465.1
G000414525	RS_GCF_000414525.1
G000415005	RS_GCF_000415005.1
G000415085	RS_GCF_000415085.1
G000415145	GB_GCA_000415145.1
G000415185	RS_GCF_000415185.1
G000415565	RS_GCF_000415565.2
G000415685	RS_GCF_000415685.2
G000415965	GB_GCA_000415965.1
G000415985	GB_GCA_000415985.1
G000416005	GB_GCA_000416005.1
G000416025	GB_GCA_000416025.1
G000416045	GB_GCA_000416045.1
G000416085	GB_GCA_000416085.1
G000416315	GB_GCA_000416315.1
G000416985	RS_GCF_000416985.1
G000417585	RS_GCF_000417585.1
G000417695	RS_GCF_000417695.2
G000417845	GB_GCA_000417845.2
G000418365	RS_GCF_000418365.1
G000418515	RS_GCF_000418515.1
G000419445	RS_GCF_000419445.1
G000419525	RS_GCF_000419525.1
G000419585	RS_GCF_000419585.1
G000419685	RS_GCF_000419685.1
G000420025	RS_GCF_000420025.1
G000420045	RS_GCF_000420045.1
G000420065	RS_GCF_000420065.1
G000420085	RS_GCF_000420085.1
G000420145	RS_GCF_000420145.1
G000420205	RS_GCF_000420205.1
G000420245	RS_GCF_000420245.1
G000420265	RS_GCF_000420265.1
G000420285	RS_GCF_000420285.1
G000420305	RS_GCF_000420305.1
G000420325	RS_GCF_000420325.1
G000420345	RS_GCF_000420345.1
G000420365	RS_GCF_000420365.1
G000420385	RS_GCF_000420385.1
G000420405	RS_GCF_000420405.1
G000420425	RS_GCF_000420425.1
G000420445	RS_GCF_000420445.1
G000420465	RS_GCF_000420465.1
G000420485	RS_GCF_000420485.1
G000420505	RS_GCF_000420505.1
G000420525	RS_GCF_000420525.1
G000420545	RS_GCF_000420545.1
G000420585	RS_GCF_000420585.1
G000420605	RS_GCF_000420605.1
G000420625	RS_GCF_000420625.1
G000420645	RS_GCF_000420645.1
G000420665	RS_GCF_000420665.1
G000420705	RS_GCF_000420705.1
G000420725	RS_GCF_000420725.1
G000420745	RS_GCF_000420745.1
G000420765	RS_GCF_000420765.1
G000420805	RS_GCF_000420805.1
G000420825	RS_GCF_000420825.1
G000420845	RS_GCF_000420845.1
G000420905	RS_GCF_000420905.1
G000420945	RS_GCF_000420945.1
G000421005	RS_GCF_000421005.1
G000421045	RS_GCF_000421045.1
G000421065	RS_GCF_000421065.1
G000421105	RS_GCF_000421105.1
G000421145	RS_GCF_000421145.1
G000421165	RS_GCF_000421165.1
G000421185	RS_GCF_000421185.1
G000421225	RS_GCF_000421225.1
G000421245	RS_GCF_000421245.1
G000421265	RS_GCF_000421265.1
G000421285	RS_GCF_000421285.1
G000421325	GB_GCA_000421325.1
G000421345	RS_GCF_000421345.1
G000421405	RS_GCF_000421405.1
G000421445	RS_GCF_000421445.1
G000421465	RS_GCF_000421465.1
G000421485	RS_GCF_000421485.1
G000421525	RS_GCF_000421525.1
G000421545	RS_GCF_000421545.1
G000421565	RS_GCF_000421565.1
G000421585	RS_GCF_000421585.1
G000421605	RS_GCF_000421605.1
G000421625	RS_GCF_000421625.1
G000421665	RS_GCF_000421665.1
G000421745	RS_GCF_000421745.1
G000421765	RS_GCF_000421765.1
G000421825	RS_GCF_000421825.1
G000421885	GB_GCA_000421885.1
G000421965	RS_GCF_000421965.1
G000422085	RS_GCF_000422085.1
G000422165	RS_GCF_000422165.1
G000422205	RS_GCF_000422205.1
G000422245	RS_GCF_000422245.1
G000422265	RS_GCF_000422265.1
G000422285	RS_GCF_000422285.1
G000422305	RS_GCF_000422305.1
G000422325	RS_GCF_000422325.1
G000422345	RS_GCF_000422345.1
G000422365	RS_GCF_000422365.1
G000422385	RS_GCF_000422385.1
G000422405	RS_GCF_000422405.1
G000422425	RS_GCF_000422425.1
G000422445	RS_GCF_000422445.1
G000422465	RS_GCF_000422465.1
G000422485	RS_GCF_000422485.1
G000422505	RS_GCF_000422505.1
G000422525	RS_GCF_000422525.1
G000422565	RS_GCF_000422565.1
G000422585	RS_GCF_000422585.1
G000422625	RS_GCF_000422625.1
G000422645	RS_GCF_000422645.1
G000422665	RS_GCF_000422665.1
G000422685	RS_GCF_000422685.1
G000422705	RS_GCF_000422705.1
G000422725	RS_GCF_000422725.1
G000422745	RS_GCF_000422745.1
G000422765	RS_GCF_000422765.1
G000422785	RS_GCF_000422785.1
G000422805	RS_GCF_000422805.1
G000422825	RS_GCF_000422825.1
G000422845	RS_GCF_000422845.1
G000422865	RS_GCF_000422865.1
G000422885	RS_GCF_000422885.1
G000422905	RS_GCF_000422905.1
G000422925	RS_GCF_000422925.1
G000422945	RS_GCF_000422945.1
G000422965	RS_GCF_000422965.1
G000422985	RS_GCF_000422985.1
G000423005	RS_GCF_000423005.1
G000423025	RS_GCF_000423025.1
G000423045	RS_GCF_000423045.1
G000423085	RS_GCF_000423085.1
G000423105	RS_GCF_000423105.1
G000423125	RS_GCF_000423125.1
G000423145	RS_GCF_000423145.1
G000423165	RS_GCF_000423165.1
G000423185	RS_GCF_000423185.1
G000423205	RS_GCF_000423205.1
G000423225	RS_GCF_000423225.1
G000423245	RS_GCF_000423245.1
G000423265	RS_GCF_000423265.1
G000423305	RS_GCF_000423305.1
G000423325	RS_GCF_000423325.1
G000423345	RS_GCF_000423345.1
G000423365	RS_GCF_000423365.1
G000423385	RS_GCF_000423385.1
G000423405	RS_GCF_000423405.1
G000423425	RS_GCF_000423425.1
G000423445	RS_GCF_000423445.1
G000423465	RS_GCF_000423465.1
G000423485	RS_GCF_000423485.1
G000423505	RS_GCF_000423505.1
G000423525	RS_GCF_000423525.1
G000423565	RS_GCF_000423565.1
G000423585	RS_GCF_000423585.1
G000423605	RS_GCF_000423605.1
G000423625	RS_GCF_000423625.1
G000423645	RS_GCF_000423645.1
G000423665	RS_GCF_000423665.1
G000423705	RS_GCF_000423705.1
G000423725	RS_GCF_000423725.1
G000423745	RS_GCF_000423745.1
G000423765	RS_GCF_000423765.1
G000423785	RS_GCF_000423785.1
G000423805	RS_GCF_000423805.1
G000423825	RS_GCF_000423825.1
G000423845	RS_GCF_000423845.1
G000423865	RS_GCF_000423865.1
G000423885	RS_GCF_000423885.1
G000423905	RS_GCF_000423905.1
G000423925	RS_GCF_000423925.1
G000424025	RS_GCF_000424025.1
G000424105	RS_GCF_000424105.1
G000424145	RS_GCF_000424145.1
G000424165	RS_GCF_000424165.1
G000424185	RS_GCF_000424185.1
G000424205	RS_GCF_000424205.1
G000424265	RS_GCF_000424265.1
G000424365	RS_GCF_000424365.1
G000424385	RS_GCF_000424385.1
G000424425	RS_GCF_000424425.1
G000424445	RS_GCF_000424445.1
G000424465	RS_GCF_000424465.1
G000424485	RS_GCF_000424485.1
G000424525	RS_GCF_000424525.1
G000424545	RS_GCF_000424545.1
G000424585	RS_GCF_000424585.1
G000424605	RS_GCF_000424605.1
G000424625	RS_GCF_000424625.1
G000424665	RS_GCF_000424665.1
G000424785	RS_GCF_000424785.1
G000424825	RS_GCF_000424825.1
G000424845	RS_GCF_000424845.1
G000424965	RS_GCF_000424965.1
G000424985	RS_GCF_000424985.1
G000425005	RS_GCF_000425005.1
G000425065	RS_GCF_000425065.1
G000425105	RS_GCF_000425105.1
G000425125	RS_GCF_000425125.1
G000425145	RS_GCF_000425145.1
G000425165	RS_GCF_000425165.1
G000425185	RS_GCF_000425185.1
G000425205	RS_GCF_000425205.1
G000425225	RS_GCF_000425225.1
G000425265	RS_GCF_000425265.1
G000425285	RS_GCF_000425285.1
G000425305	RS_GCF_000425305.1
G000425345	RS_GCF_000425345.1
G000425365	RS_GCF_000425365.1
G000425385	RS_GCF_000425385.1
G000425405	RS_GCF_000425405.1
G000425465	RS_GCF_000425465.1
G000425505	RS_GCF_000425505.1
G000425525	RS_GCF_000425525.1
G000425545	RS_GCF_000425545.1
G000425565	RS_GCF_000425565.1
G000425585	RS_GCF_000425585.1
G000425625	RS_GCF_000425625.1
G000425645	RS_GCF_000425645.1
G000425685	RS_GCF_000425685.1
G000425705	RS_GCF_000425705.1
G000425725	RS_GCF_000425725.1
G000425825	RS_GCF_000425825.1
G000425845	RS_GCF_000425845.1
G000425865	RS_GCF_000425865.1
G000425885	RS_GCF_000425885.1
G000425905	RS_GCF_000425905.1
G000425945	RS_GCF_000425945.1
G000426005	RS_GCF_000426005.1
G000426045	RS_GCF_000426045.1
G000426085	RS_GCF_000426085.1
G000426125	RS_GCF_000426125.1
G000426225	RS_GCF_000426225.1
G000426285	RS_GCF_000426285.1
G000426305	RS_GCF_000426305.1
G000426325	RS_GCF_000426325.1
G000426365	RS_GCF_000426365.1
G000426385	RS_GCF_000426385.1
G000426445	RS_GCF_000426445.1
G000426465	RS_GCF_000426465.1
G000426485	RS_GCF_000426485.1
G000426505	RS_GCF_000426505.1
G000426525	RS_GCF_000426525.1
G000426545	RS_GCF_000426545.1
G000426565	RS_GCF_000426565.1
G000426585	RS_GCF_000426585.1
G000426605	RS_GCF_000426605.1
G000426625	RS_GCF_000426625.1
G000426645	RS_GCF_000426645.1
G000426665	RS_GCF_000426665.1
G000426685	RS_GCF_000426685.1
G000426705	RS_GCF_000426705.1
G000426725	RS_GCF_000426725.1
G000426745	RS_GCF_000426745.1
G000426765	RS_GCF_000426765.1
G000426805	RS_GCF_000426805.1
G000426825	RS_GCF_000426825.1
G000426885	RS_GCF_000426885.1
G000426925	RS_GCF_000426925.1
G000427095	RS_GCF_000427095.1
G000427295	RS_GCF_000427295.1
G000427335	RS_GCF_000427335.1
G000427365	RS_GCF_000427365.1
G000427385	RS_GCF_000427385.1
G000427405	RS_GCF_000427405.1
G000427425	RS_GCF_000427425.1
G000427445	RS_GCF_000427445.1
G000427565	RS_GCF_000427565.1
G000427625	RS_GCF_000427625.1
G000427645	RS_GCF_000427645.1
G000427665	RS_GCF_000427665.1
G000427685	RS_GCF_000427685.1
G000427785	RS_GCF_000427785.1
G000427805	RS_GCF_000427805.1
G000427825	RS_GCF_000427825.1
G000427865	RS_GCF_000427865.1
G000427885	RS_GCF_000427885.1
G000427905	RS_GCF_000427905.1
G000427965	RS_GCF_000427965.1
G000428045	RS_GCF_000428045.1
G000428065	RS_GCF_000428065.1
G000428125	RS_GCF_000428125.1
G000428145	RS_GCF_000428145.1
G000428465	RS_GCF_000428465.1
G000428525	RS_GCF_000428525.1
G000428565	RS_GCF_000428565.1
G000428585	RS_GCF_000428585.1
G000428685	RS_GCF_000428685.1
G000428705	RS_GCF_000428705.1
G000428745	RS_GCF_000428745.1
G000428765	RS_GCF_000428765.1
G000428785	RS_GCF_000428785.1
G000428805	RS_GCF_000428805.1
G000428825	RS_GCF_000428825.1
G000428845	RS_GCF_000428845.1
G000428865	RS_GCF_000428865.1
G000428885	RS_GCF_000428885.1
G000428905	RS_GCF_000428905.1
G000428925	RS_GCF_000428925.1
G000428945	RS_GCF_000428945.1
G000428985	RS_GCF_000428985.1
G000429005	RS_GCF_000429005.1
G000429025	RS_GCF_000429025.1
G000429045	RS_GCF_000429045.1
G000429065	RS_GCF_000429065.1
G000429085	RS_GCF_000429085.1
G000429105	RS_GCF_000429105.1
G000429125	RS_GCF_000429125.1
G000429145	RS_GCF_000429145.1
G000429165	RS_GCF_000429165.1
G000429205	RS_GCF_000429205.1
G000429225	RS_GCF_000429225.1
G000429265	RS_GCF_000429265.1
G000429305	RS_GCF_000429305.1
G000429325	RS_GCF_000429325.1
G000429345	RS_GCF_000429345.1
G000429365	RS_GCF_000429365.1
G000429405	RS_GCF_000429405.1
G000429425	RS_GCF_000429425.1
G000429445	RS_GCF_000429445.1
G000429465	RS_GCF_000429465.1
G000429485	RS_GCF_000429485.1
G000429525	RS_GCF_000429525.1
G000429545	RS_GCF_000429545.1
G000429565	RS_GCF_000429565.1
G000429585	RS_GCF_000429585.1
G000429605	RS_GCF_000429605.1
G000429625	RS_GCF_000429625.1
G000429645	RS_GCF_000429645.1
G000429665	RS_GCF_000429665.1
G000429685	RS_GCF_000429685.1
G000429705	RS_GCF_000429705.1
G000429725	RS_GCF_000429725.1
G000429765	RS_GCF_000429765.1
G000429785	RS_GCF_000429785.1
G000429825	RS_GCF_000429825.1
G000429845	RS_GCF_000429845.1
G000429865	RS_GCF_000429865.1
G000429885	RS_GCF_000429885.1
G000429905	RS_GCF_000429905.1
G000429925	RS_GCF_000429925.1
G000429945	RS_GCF_000429945.1
G000429965	RS_GCF_000429965.1
G000429985	RS_GCF_000429985.1
G000430005	RS_GCF_000430005.1
G000430025	RS_GCF_000430025.1
G000430045	RS_GCF_000430045.1
G000430485	RS_GCF_000430485.1
G000430505	RS_GCF_000430505.1
G000430525	RS_GCF_000430525.1
G000430545	RS_GCF_000430545.1
G000430585	RS_GCF_000430585.1
G000430605	RS_GCF_000430605.1
G000430625	RS_GCF_000430625.1
G000430645	RS_GCF_000430645.1
G000430665	RS_GCF_000430665.1
G000430685	RS_GCF_000430685.1
G000430705	RS_GCF_000430705.1
G000430725	RS_GCF_000430725.1
G000430745	RS_GCF_000430745.1
G000430765	RS_GCF_000430765.1
G000430785	RS_GCF_000430785.1
G000430805	RS_GCF_000430805.1
G000430825	RS_GCF_000430825.1
G000430845	RS_GCF_000430845.1
G000430865	RS_GCF_000430865.1
G000430885	RS_GCF_000430885.1
G000430905	RS_GCF_000430905.1
G000430995	RS_GCF_000430995.1
G000431015	GB_GCA_000431015.1
G000431035	GB_GCA_000431035.1
G000431075	GB_GCA_000431075.1
G000431095	GB_GCA_000431095.1
G000431115	GB_GCA_000431115.1
G000431135	GB_GCA_000431135.1
G000431175	GB_GCA_000431175.1
G000431195	GB_GCA_000431195.1
G000431295	GB_GCA_000431295.1
G000431315	GB_GCA_000431315.1
G000431355	GB_GCA_000431355.1
G000431415	GB_GCA_000431415.1
G000431435	GB_GCA_000431435.1
G000431455	GB_GCA_000431455.1
G000431495	GB_GCA_000431495.1
G000431515	GB_GCA_000431515.1
G000431535	GB_GCA_000431535.1
G000431555	GB_GCA_000431555.1
G000431575	GB_GCA_000431575.1
G000431615	GB_GCA_000431615.1
G000431655	GB_GCA_000431655.1
G000431695	GB_GCA_000431695.1
G000431775	GB_GCA_000431775.1
G000431835	GB_GCA_000431835.1
G000431855	GB_GCA_000431855.1
G000431875	GB_GCA_000431875.1
G000431895	GB_GCA_000431895.1
G000431915	GB_GCA_000431915.1
G000431935	GB_GCA_000431935.1
G000431955	GB_GCA_000431955.1
G000431995	GB_GCA_000431995.1
G000432055	GB_GCA_000432055.1
G000432075	GB_GCA_000432075.1
G000432115	GB_GCA_000432115.1
G000432175	GB_GCA_000432175.1
G000432215	GB_GCA_000432215.1
G000432275	GB_GCA_000432275.1
G000432315	GB_GCA_000432315.1
G000432395	GB_GCA_000432395.1
G000432435	GB_GCA_000432435.1
G000432475	GB_GCA_000432475.1
G000432515	GB_GCA_000432515.1
G000432575	GB_GCA_000432575.1
G000432615	GB_GCA_000432615.1
G000432655	GB_GCA_000432655.1
G000432755	GB_GCA_000432755.1
G000432875	GB_GCA_000432875.1
G000432935	GB_GCA_000432935.1
G000432975	GB_GCA_000432975.1
G000433015	GB_GCA_000433015.1
G000433035	GB_GCA_000433035.1
G000433095	GB_GCA_000433095.1
G000433115	GB_GCA_000433115.1
G000433155	GB_GCA_000433155.1
G000433175	GB_GCA_000433175.1
G000433215	GB_GCA_000433215.1
G000433235	GB_GCA_000433235.1
G000433255	GB_GCA_000433255.1
G000433275	GB_GCA_000433275.1
G000433295	GB_GCA_000433295.1
G000433355	GB_GCA_000433355.1
G000433375	GB_GCA_000433375.1
G000433415	GB_GCA_000433415.1
G000433455	GB_GCA_000433455.1
G000433475	GB_GCA_000433475.1
G000433515	GB_GCA_000433515.1
G000433575	GB_GCA_000433575.1
G000433635	GB_GCA_000433635.1
G000433735	GB_GCA_000433735.1
G000433755	GB_GCA_000433755.1
G000433875	GB_GCA_000433875.1
G000433915	GB_GCA_000433915.1
G000433935	GB_GCA_000433935.1
G000433955	GB_GCA_000433955.1
G000433975	GB_GCA_000433975.1
G000433995	GB_GCA_000433995.1
G000434055	GB_GCA_000434055.1
G000434095	GB_GCA_000434095.1
G000434115	GB_GCA_000434115.1
G000434135	GB_GCA_000434135.1
G000434155	GB_GCA_000434155.1
G000434195	GB_GCA_000434195.1
G000434255	GB_GCA_000434255.1
G000434295	GB_GCA_000434295.1
G000434355	GB_GCA_000434355.1
G000434395	GB_GCA_000434395.1
G000434435	GB_GCA_000434435.1
G000434455	GB_GCA_000434455.1
G000434475	GB_GCA_000434475.1
G000434515	GB_GCA_000434515.1
G000434535	GB_GCA_000434535.1
G000434675	GB_GCA_000434675.1
G000434715	GB_GCA_000434715.1
G000434735	GB_GCA_000434735.1
G000434775	GB_GCA_000434775.1
G000434815	GB_GCA_000434815.1
G000434835	GB_GCA_000434835.1
G000434855	GB_GCA_000434855.1
G000434915	GB_GCA_000434915.1
G000434955	GB_GCA_000434955.1
G000434975	GB_GCA_000434975.1
G000435035	GB_GCA_000435035.1
G000435055	GB_GCA_000435055.1
G000435075	GB_GCA_000435075.1
G000435155	GB_GCA_000435155.1
G000435175	GB_GCA_000435175.1
G000435275	GB_GCA_000435275.1
G000435335	GB_GCA_000435335.1
G000435355	GB_GCA_000435355.1
G000435395	GB_GCA_000435395.1
G000435455	GB_GCA_000435455.1
G000435475	GB_GCA_000435475.1
G000435495	GB_GCA_000435495.1
G000435555	GB_GCA_000435555.1
G000435575	GB_GCA_000435575.1
G000435595	GB_GCA_000435595.1
G000435615	GB_GCA_000435615.1
G000435635	GB_GCA_000435635.1
G000435655	GB_GCA_000435655.1
G000435715	GB_GCA_000435715.1
G000435735	GB_GCA_000435735.1
G000435775	GB_GCA_000435775.1
G000435795	GB_GCA_000435795.1
G000435815	GB_GCA_000435815.1
G000435955	GB_GCA_000435955.1
G000435995	GB_GCA_000435995.1
G000436035	GB_GCA_000436035.1
G000436055	GB_GCA_000436055.1
G000436075	GB_GCA_000436075.1
G000436095	GB_GCA_000436095.1
G000436135	GB_GCA_000436135.1
G000436155	GB_GCA_000436155.1
G000436195	GB_GCA_000436195.1
G000436215	GB_GCA_000436215.1
G000436255	GB_GCA_000436255.1
G000436275	GB_GCA_000436275.1
G000436295	GB_GCA_000436295.1
G000436395	GB_GCA_000436395.1
G000436415	GB_GCA_000436415.1
G000436435	GB_GCA_000436435.1
G000436455	GB_GCA_000436455.1
G000436475	GB_GCA_000436475.1
G000436535	GB_GCA_000436535.1
G000436595	GB_GCA_000436595.1
G000436615	GB_GCA_000436615.1
G000436635	GB_GCA_000436635.1
G000436675	GB_GCA_000436675.1
G000436695	GB_GCA_000436695.1
G000436775	GB_GCA_000436775.1
G000436795	GB_GCA_000436795.1
G000436835	GB_GCA_000436835.1
G000436855	GB_GCA_000436855.1
G000436895	GB_GCA_000436895.1
G000436915	GB_GCA_000436915.1
G000436935	GB_GCA_000436935.1
G000436995	GB_GCA_000436995.1
G000437015	GB_GCA_000437015.1
G000437055	GB_GCA_000437055.1
G000437075	GB_GCA_000437075.1
G000437175	GB_GCA_000437175.1
G000437235	GB_GCA_000437235.1
G000437255	GB_GCA_000437255.1
G000437335	GB_GCA_000437335.1
G000437375	GB_GCA_000437375.1
G000437395	GB_GCA_000437395.1
G000437435	GB_GCA_000437435.1
G000437495	GB_GCA_000437495.1
G000437535	GB_GCA_000437535.1
G000437575	GB_GCA_000437575.1
G000437615	GB_GCA_000437615.1
G000437635	GB_GCA_000437635.1
G000437655	GB_GCA_000437655.1
G000437675	GB_GCA_000437675.1
G000437715	GB_GCA_000437715.1
G000437815	GB_GCA_000437815.1
G000437835	GB_GCA_000437835.1
G000437915	GB_GCA_000437915.1
G000437975	GB_GCA_000437975.1
G000437995	GB_GCA_000437995.1
G000438015	GB_GCA_000438015.1
G000438035	GB_GCA_000438035.1
G000438095	GB_GCA_000438095.1
G000438215	GB_GCA_000438215.1
G000438275	GB_GCA_000438275.1
G000438295	GB_GCA_000438295.1
G000438335	GB_GCA_000438335.1
G000438395	GB_GCA_000438395.1
G000438415	GB_GCA_000438415.1
G000438435	GB_GCA_000438435.1
G000438455	RS_GCF_000438455.1
G000439065	RS_GCF_000439065.1
G000439085	RS_GCF_000439085.1
G000439105	RS_GCF_000439105.1
G000439435	RS_GCF_000439435.1
G000440115	RS_GCF_000440115.1
G000441555	RS_GCF_000441555.1
G000442255	RS_GCF_000442255.1
G000442275	RS_GCF_000442275.2
G000442315	RS_GCF_000442315.1
G000442645	RS_GCF_000442645.1
G000442905	RS_GCF_000442905.1
G000443165	RS_GCF_000443165.1
G000443975	RS_GCF_000443975.1
G000443995	RS_GCF_000443995.1
G000444055	RS_GCF_000444055.1
G000444545	RS_GCF_000444545.1
G000444565	RS_GCF_000444565.1
G000444605	RS_GCF_000444605.1
G000444645	RS_GCF_000444645.1
G000444685	GB_GCA_000444685.1
G000444875	RS_GCF_000444875.1
G000444995	RS_GCF_000444995.1
G000445105	RS_GCF_000445105.1
G000445125	RS_GCF_000445125.1
G000445145	RS_GCF_000445145.1
G000445205	GB_GCA_000445205.1
G000445425	RS_GCF_000445425.4
G000445445	RS_GCF_000445445.1
G000445475	RS_GCF_000445475.1
G000446015	RS_GCF_000446015.1
G000447205	RS_GCF_000447205.1
G000447225	GB_GCA_000447225.1
G000447295	RS_GCF_000447295.1
G000447315	RS_GCF_000447315.1
G000447675	RS_GCF_000447675.1
G000447755	RS_GCF_000447755.1
G000447775	RS_GCF_000447775.1
G000447795	RS_GCF_000447795.1
G000447865	RS_GCF_000447865.2
G000450985	RS_GCF_000450985.2
G000452245	RS_GCF_000452245.2
G000454045	RS_GCF_000454045.1
G000454065	RS_GCF_000454065.1
G000454725	RS_GCF_000454725.1
G000455165	RS_GCF_000455165.1
G000455225	RS_GCF_000455225.1
G000455245	RS_GCF_000455245.1
G000455265	RS_GCF_000455265.1
G000455325	RS_GCF_000455325.1
G000455345	RS_GCF_000455345.1
G000455365	RS_GCF_000455365.1
G000455385	RS_GCF_000455385.1
G000455445	RS_GCF_000455445.1
G000455485	RS_GCF_000455485.1
G000455525	RS_GCF_000455525.1
G000455605	RS_GCF_000455605.1
G000455825	RS_GCF_000455825.1
G000463075	RS_GCF_000463075.2
G000463155	RS_GCF_000463155.2
G000463345	GB_GCA_000463345.3
G000463355	RS_GCF_000463355.1
G000463505	RS_GCF_000463505.1
G000463525	RS_GCF_000463525.1
G000463665	RS_GCF_000463665.1
G000464455	RS_GCF_000464455.1
G000465555	RS_GCF_000465555.2
G000466165	RS_GCF_000466165.1
G000466245	RS_GCF_000466245.1
G000466385	RS_GCF_000466385.1
G000466425	RS_GCF_000466425.1
G000466465	RS_GCF_000466465.2
G000466565	RS_GCF_000466565.1
G000466585	RS_GCF_000466585.1
G000466805	RS_GCF_000466805.1
G000466825	RS_GCF_000466825.2
G000466945	RS_GCF_000466945.1
G000466965	RS_GCF_000466965.1
G000466985	RS_GCF_000466985.1
G000467065	RS_GCF_000467065.1
G000467125	RS_GCF_000467125.1
G000467935	RS_GCF_000467935.1
G000468015	RS_GCF_000468015.1
G000468055	RS_GCF_000468055.1
G000468115	RS_GCF_000468115.1
G000468475	RS_GCF_000468475.2
G000468495	RS_GCF_000468495.1
G000468535	RS_GCF_000468535.1
G000468615	RS_GCF_000468615.2
G000468755	RS_GCF_000468755.1
G000468815	RS_GCF_000468815.1
G000468855	RS_GCF_000468855.1
G000469135	RS_GCF_000469135.1
G000469155	RS_GCF_000469155.1
G000469305	RS_GCF_000469305.1
G000469325	RS_GCF_000469325.1
G000469345	RS_GCF_000469345.1
G000469445	RS_GCF_000469445.2
G000469465	RS_GCF_000469465.1
G000469485	RS_GCF_000469485.1
G000469545	RS_GCF_000469545.1
G000469585	RS_GCF_000469585.1
G000469625	RS_GCF_000469625.2
G000469665	RS_GCF_000469665.2
G000470655	RS_GCF_000470655.1
G000470765	RS_GCF_000470765.1
G000470775	RS_GCF_000470775.1
G000470805	RS_GCF_000470805.1
G000470825	RS_GCF_000470825.1
G000471025	RS_GCF_000471025.2
G000471045	RS_GCF_000471045.1
G000471625	RS_GCF_000471625.1
G000471645	RS_GCF_000471645.1
G000471965	RS_GCF_000471965.1
G000472185	RS_GCF_000472185.1
G000472265	RS_GCF_000472265.1
G000472285	RS_GCF_000472285.1
G000472345	RS_GCF_000472345.1
G000472385	RS_GCF_000472385.1
G000472425	RS_GCF_000472425.1
G000472485	RS_GCF_000472485.1
G000472505	RS_GCF_000472505.1
G000472605	RS_GCF_000472605.1
G000472665	RS_GCF_000472665.1
G000472805	RS_GCF_000472805.1
G000472865	RS_GCF_000472865.1
G000472905	RS_GCF_000472905.1
G000473085	RS_GCF_000473085.1
G000473125	RS_GCF_000473125.1
G000473145	RS_GCF_000473145.1
G000473205	RS_GCF_000473205.1
G000473225	RS_GCF_000473225.1
G000473245	RS_GCF_000473245.1
G000473305	RS_GCF_000473305.1
G000473365	RS_GCF_000473365.1
G000473765	RS_GCF_000473765.1
G000473865	RS_GCF_000473865.1
G000473895	RS_GCF_000473895.1
G000473995	RS_GCF_000473995.1
G000474235	RS_GCF_000474235.1
G000474615	RS_GCF_000474615.1
G000474745	RS_GCF_000474745.1
G000474945	RS_GCF_000474945.1
G000475255	RS_GCF_000475255.1
G000475335	RS_GCF_000475335.1
G000475415	RS_GCF_000475415.1
G000477435	RS_GCF_000477435.1
G000477555	RS_GCF_000477555.1
G000477935	RS_GCF_000477935.1
G000477955	RS_GCF_000477955.1
G000478195	RS_GCF_000478195.2
G000478445	RS_GCF_000478445.1
G000478585	RS_GCF_000478585.1
G000478685	RS_GCF_000478685.1
G000478785	RS_GCF_000478785.1
G000478825	RS_GCF_000478825.2
G000478845	RS_GCF_000478845.1
G000478885	RS_GCF_000478885.1
G000478905	RS_GCF_000478905.1
G000478965	RS_GCF_000478965.1
G000478985	RS_GCF_000478985.1
G000479045	RS_GCF_000479045.1
G000480315	RS_GCF_000480315.1
G000480335	RS_GCF_000480335.1
G000482245	RS_GCF_000482245.1
G000482325	RS_GCF_000482325.1
G000482385	RS_GCF_000482385.1
G000482465	RS_GCF_000482465.1
G000482485	RS_GCF_000482485.1
G000482545	RS_GCF_000482545.1
G000482605	RS_GCF_000482605.1
G000482705	RS_GCF_000482705.1
G000482725	RS_GCF_000482725.1
G000482745	RS_GCF_000482745.1
G000482785	RS_GCF_000482785.1
G000482805	RS_GCF_000482805.1
G000482845	RS_GCF_000482845.1
G000482865	RS_GCF_000482865.1
G000483125	RS_GCF_000483125.1
G000483165	RS_GCF_000483165.1
G000483485	RS_GCF_000483485.1
G000484505	RS_GCF_000484505.1
G000484535	RS_GCF_000484535.1
G000484595	RS_GCF_000484595.1
G000484635	RS_GCF_000484635.1
G000484935	GB_GCA_000484935.1
G000484975	GB_GCA_000484975.1
